ProteinID,902_HET_M_imputed_intensity,903_MUT_M_imputed_intensity,904_HET_M_imputed_intensity,907_MUT_F_imputed_intensity,910_WT_M_imputed_intensity,911_WT_M_imputed_intensity,Entry Name,Protein names
P62482,12.8333902,13.22026797,13.25343831,12.88961233,11.60731493,12.86553031,KCAB2_MOUSE,Voltage-gated potassium channel subunit beta-2 (EC 1.1.1.-) (K(+) channel subunit beta-2) (Kv-beta-2) (Neuroimmune protein F5)
Q62445,12.82943734,12.46315139,13.827303,14.38204981,14.98773477,14.18331747,SP4_MOUSE,Transcription factor Sp4
Q91W89,12.82924506,12.82530665,12.50210083,12.72780774,13.51530561,13.26026241,MA2C1_MOUSE,Alpha-mannosidase 2C1 (EC 3.2.1.24) (Alpha-D-mannoside mannohydrolase) (Mannosidase alpha class 2C member 1) (Neutral/cytosolic alpha-mannosidase)
Q9CYQ7,12.82913801,11.99276135,13.1630521,12.36024629,11.13585331,11.84054585,NARF_MOUSE,Nuclear prelamin A recognition factor (Iron-only hydrogenase-like protein 2) (IOP2)
Q8K0M7,12.82898336,13.18110566,12.79177745,11.14841303,11.75480401,12.36406624,Q8K0M7_MOUSE,RIKEN cDNA D630039A03 gene
Q99P81,12.82760668,12.60954121,13.20612151,12.7699845,12.4156784,12.95670104,ABCG3_MOUSE,ATP-binding cassette sub-family G member 3
Q8BH48,12.82471018,13.2982058,11.78313442,10.92948097,12.79081886,12.85236174,UBAP1_MOUSE,Ubiquitin-associated protein 1 (UBAP-1)
P26323,12.81694764,13.03696001,11.67593565,12.6986656,14.87823296,13.16586798,FLI1_MOUSE,Friend leukemia integration 1 transcription factor (Retroviral integration site protein Fli-1)
O55230,12.81620569,12.72651408,11.85568227,13.71336503,11.90814489,11.13694549,RA51D_MOUSE,DNA repair protein RAD51 homolog 4 (R51H3) (RAD51 homolog D) (RAD51-like protein 3)
Q9D067,12.81545935,13.27656064,13.26848206,13.5535213,13.98631315,13.44604941,MDM1_MOUSE,Nuclear protein MDM1 (Mdm4 transformed 3T3 cell double minute 1 protein) (Mouse double minute 1)
P05532,12.81480875,12.98200245,13.0352493,11.41588681,10.92473549,11.70966543,KIT_MOUSE,Mast/stem cell growth factor receptor Kit (SCFR) (EC 2.7.10.1) (Proto-oncogene c-Kit) (Tyrosine-protein kinase Kit) (CD antigen CD117)
Q8VDR5,12.81212916,13.39165979,13.53525107,12.27363244,12.5117156,13.58078853,TM267_MOUSE,Transmembrane protein 267
Q8VCK5,12.80987864,12.14575387,12.36946103,11.72067941,12.94315591,12.31661256,KLH20_MOUSE,Kelch-like protein 20 (Kelch-like ECT2-interacting protein)
Q8BVR6,12.80947072,13.75125114,13.16281142,13.72153714,12.69845074,13.34870049,RSPRY_MOUSE,RING finger and SPRY domain-containing protein 1
Q6DFV7,12.8086727,11.27700255,11.62088425,11.69897677,12.44029502,12.14197297,NCOA7_MOUSE,Nuclear receptor coactivator 7
Q8BHD1,12.79949615,13.02765723,11.70575002,11.59921673,11.43321576,13.41181549,POC1B_MOUSE,POC1 centriolar protein homolog B (WD repeat-containing protein 51B)
Q9WUU8,12.79457426,12.96893313,13.17943174,12.52284141,12.08567162,13.29457767,TNIP1_MOUSE,TNFAIP3-interacting protein 1 (A20-binding inhibitor of NF-kappa-B activation 1) (ABIN) (ABIN-1) (Nef-associated factor 1) (Naf1) (Virion-associated nuclear shuttling protein) (VAN) (mVAN)
P42228,12.79414777,12.83386848,12.54634949,12.87529052,10.80964096,12.06302425,STAT4_MOUSE,Signal transducer and activator of transcription 4
Q924Y0,12.79363379,12.48258362,12.594994,13.24904381,13.34096276,11.58950143,BODG_MOUSE,"Gamma-butyrobetaine dioxygenase (EC 1.14.11.1) (Gamma-butyrobetaine hydroxylase) (Gamma-BBH) (Gamma-butyrobetaine,2-oxoglutarate dioxygenase)"
P70412,12.7903322,14.3336166,12.25232837,12.03495215,13.22793627,13.08389479,CUZD1_MOUSE,CUB and zona pellucida-like domain-containing protein 1 (CUB and ZP domain-containing protein 1) (Integral membrane-associated protein 1)
Q9JMH7,12.7892728,11.74539282,11.50313006,11.90991933,12.51382874,10.95641972,NEUR3_MOUSE,Sialidase-3 (EC 3.2.1.18) (Ganglioside sialidase) (Membrane sialidase) (N-acetyl-alpha-neuraminidase 3)
Q8BGJ9,12.78871018,12.59934337,12.7434102,12.65557097,12.77802578,13.1035419,U2AF4_MOUSE,Splicing factor U2AF 26 kDa subunit (U2 auxiliary factor 26) (U2 small nuclear RNA auxiliary factor 1-like protein 4) (U2AF1-like 4)
Q99J64,12.78855521,12.7359156,12.31489758,12.08743632,11.18620092,11.98465699,RBM43_MOUSE,RNA-binding protein 43 (RNA-binding motif protein 43)
Q9QXW0,12.78655757,13.05973587,12.55904721,12.51825727,12.94305688,13.33969693,FBXL6_MOUSE,F-box/LRR-repeat protein 6 (F-box and leucine-rich repeat protein 6) (F-box protein FBL6)
Q8R0F6,12.78591422,13.96230862,13.23983269,13.75995058,13.2340435,13.24726296,ILKAP_MOUSE,Integrin-linked kinase-associated serine/threonine phosphatase 2C (ILKAP) (EC 3.1.3.16)
Q9R226,12.78540138,11.84235782,10.9371173,12.27303605,12.29469578,12.25743499,KHDR3_MOUSE,"KH domain-containing, RNA-binding, signal transduction-associated protein 3 (RNA-binding protein Etoile) (Sam68-like mammalian protein 2) (SLM-2)"
Q76I79,12.78463076,12.65043698,13.4651965,13.5052285,14.09334328,13.73622222,SSH1_MOUSE,Protein phosphatase Slingshot homolog 1 (EC 3.1.3.16) (EC 3.1.3.48) (SSH-like protein 1) (SSH-1L) (mSSH-1L)
Q9D6K7,12.78440787,12.94545481,12.06197191,12.92467706,12.742221,13.13411984,TTC33_MOUSE,Tetratricopeptide repeat protein 33 (TPR repeat protein 33)
Q5ND34,12.78304324,12.84595062,13.21065917,12.79981788,12.65645168,13.20934674,WDR81_MOUSE,WD repeat-containing protein 81
A3KFM7,12.78255395,13.93619623,13.13903647,13.2384958,13.33374237,13.51816136,CHD6_MOUSE,Chromodomain-helicase-DNA-binding protein 6 (CHD-6) (EC 3.6.4.12) (ATP-dependent helicase CHD6)
Q9QXP6,12.77770326,12.13668678,12.35767954,13.25455182,13.17712352,12.76907953,MKRN1_MOUSE,E3 ubiquitin-protein ligase makorin-1 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase makorin-1)
Q60857,12.77568229,12.04475645,12.8556569,12.44805434,12.04395687,12.69573506,SC6A4_MOUSE,Sodium-dependent serotonin transporter (SERT) (5HT transporter) (5HTT) (Solute carrier family 6 member 4)
O35874,12.77430732,11.75885197,12.18585106,11.53521305,11.41248727,12.03558472,SATT_MOUSE,Neutral amino acid transporter A (Alanine/serine/cysteine/threonine transporter 1) (ASCT-1) (Solute carrier family 1 member 4)
P52760,12.77117374,12.16012353,12.46128247,12.33976651,13.28599888,12.63145447,RIDA_MOUSE,2-iminobutanoate/2-iminopropanoate deaminase (EC 3.5.99.10) (Heat-responsive protein 12) (Reactive intermediate imine deaminase A homolog) (Translation inhibitor L-PSP ribonuclease)
Q5F293,12.77057099,12.69427517,13.09819003,12.47077071,12.87839966,12.83573266,ZBTB4_MOUSE,Zinc finger and BTB domain-containing protein 4
A2BIM8,12.76996591,11.57800771,12.19734265,12.23687525,12.71052234,11.36287501,MUP18_MOUSE,Major urinary protein 18
P01662,12.76982132,13.36563896,12.71651512,11.53404254,12.65302418,11.60826869,KV3AA_MOUSE,Ig kappa chain V-III region ABPC 22/PC 9245
Q3UMZ3,12.76741893,12.65408328,12.71928186,12.60856857,11.95437995,11.87921947,PLPP5_MOUSE,Phospholipid phosphatase 5 (EC 3.1.3.4) (EC 3.6.1.75)
Q14BV6,12.7663467,13.14477772,12.55638391,12.64143991,13.41949939,13.1931326,YDJC_MOUSE,Carbohydrate deacetylase (EC 3.5.1.-)
Q920G3,12.76545394,13.78447127,13.60528273,13.592749,12.88998871,13.47816289,SIGL5_MOUSE,Sialic acid-binding Ig-like lectin 5 (Siglec-5) (Sialic acid-binding Ig-like lectin F) (Siglec-F) (mSiglec-F) (CD antigen CD170)
Q9QZ10,12.76488195,12.55279099,12.28368871,14.39221008,11.26625235,11.40295875,ANX10_MOUSE,Annexin A10 (Annexin-10)
Q60I26,12.76408992,13.69011805,12.74605658,13.01214088,12.96025177,12.54479785,AL2CL_MOUSE,ALS2 C-terminal-like protein
Q8R409,12.76312105,13.39148527,11.71169622,13.87885559,14.58517969,14.38825278,HEXI1_MOUSE,Protein HEXIM1 (Cardiac lineage protein 1)
Q810A3,12.76235297,13.57689763,14.62859363,14.00574734,12.06837188,13.64863845,TTC9C_MOUSE,Tetratricopeptide repeat protein 9C (TPR repeat protein 9C)
P09242,12.75852131,11.79419652,11.89537219,12.15485607,12.05060106,11.52389057,PPBT_MOUSE,"Alkaline phosphatase, tissue-nonspecific isozyme (AP-TNAP) (TNAP) (TNSALP) (EC 3.1.3.1) (Alkaline phosphatase 2) (Alkaline phosphatase liver/bone/kidney isozyme) (Phosphoamidase) (Phosphocreatine phosphatase) (EC 3.9.1.1)"
Q7TSN7,12.75697114,11.96663855,12.07345542,11.20927058,10.51729259,11.3106987,IGSF5_MOUSE,Immunoglobulin superfamily member 5 (IgSF5) (Junctional adhesion molecule 4) (JAM-4)
Q02788,12.75327177,15.34200173,14.68962131,15.12154566,16.0939065,12.02913775,CO6A2_MOUSE,Collagen alpha-2(VI) chain
P09581,12.75097909,13.1213441,13.19485994,12.59410062,13.26369173,13.46938744,CSF1R_MOUSE,Macrophage colony-stimulating factor 1 receptor (CSF-1 receptor) (CSF-1-R) (CSF-1R) (M-CSF-R) (EC 2.7.10.1) (Proto-oncogene c-Fms) (CD antigen CD115)
Q922W5,12.74754265,13.43647732,12.81230568,13.05828098,12.89961371,13.38035283,P5CR1_MOUSE,"Pyrroline-5-carboxylate reductase 1, mitochondrial (P5C reductase 1) (P5CR 1) (EC 1.5.1.2)"
Q8BGH7,12.74656261,11.57195643,13.27070096,11.76163756,13.45333495,11.37807309,C42S2_MOUSE,CDC42 small effector protein 2
Q99LJ7,12.74606078,14.11309098,11.69379274,13.01705371,13.36272466,13.39085413,RCBT2_MOUSE,RCC1 and BTB domain-containing protein 2 (Chromosome condensation 1-like) (Regulator of chromosome condensation and BTB domain-containing protein 2)
Q9EP82,12.74382671,13.49485558,13.60380018,13.02839476,14.35541304,14.30090305,WDR4_MOUSE,tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit WDR4 (Protein Wuho homolog) (mWH) (WD repeat-containing protein 4)
Q8K3P5,12.74195988,12.99219839,11.25937467,12.88982144,12.63110023,13.40597907,CNOT6_MOUSE,CCR4-NOT transcription complex subunit 6 (EC 3.1.13.4) (CCR4 carbon catabolite repression 4-like) (Carbon catabolite repressor protein 4 homolog) (Cytoplasmic deadenylase)
Q8K2W9,12.74083061,12.92763909,11.9293816,13.12376415,11.78101962,13.1061965,CN093_MOUSE,Uncharacterized protein C14orf93 homolog
Q9CQF6,12.73462919,11.08682515,13.48766978,12.82047019,13.64955933,11.2532331,ADPPT_MOUSE,L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase (EC 2.7.8.7) (4'-phosphopantetheinyl transferase) (Alpha-aminoadipic semialdehyde dehydrogenase-phosphopantetheinyl transferase) (AASD-PPT)
Q8C006,12.7322904,13.78025268,12.88667588,13.01939787,12.43816345,13.54924319,TRI35_MOUSE,E3 ubiquitin-protein ligase TRIM35 (EC 2.3.2.27) (Hemopoietic lineage switch protein 5) (Macrophage-derived apoptosis-inducing RBCC protein) (Protein MAIR) (Protein Nc8)
Q9JIW4,12.73211017,12.4021893,13.36613405,11.28389611,13.03667332,11.72480821,DPOLM_MOUSE,DNA-directed DNA/RNA polymerase mu (Pol Mu) (EC 2.7.7.7) (Terminal transferase)
Q9Z2G1,12.73052108,13.270745,12.88591368,13.16496505,12.26084869,13.06643569,FM1AA_MOUSE,Protein fem-1 homolog A-A (FEM1a-A) (FEM1-alpha-A) (Prostaglandin E receptor 4-associated protein)
P59644,12.72352017,13.19179796,12.73167966,12.03682611,12.60690715,12.73143571,PI5PA_MOUSE,"Phosphatidylinositol 4,5-bisphosphate 5-phosphatase A (EC 3.1.3.36) (Inositol polyphosphate 5-phosphatase J) (Phosphatidylinositol 1,3,4,5-tetrakisphosphate 5-phosphatase) (EC 3.1.3.56) (Phosphatidylinositol 1,4,5-trisphosphate 5-phosphatase) (EC 3.1.3.56)"
Q99J19,12.72278619,12.91363743,12.92045149,13.78596325,13.61996774,13.90056496,SIM11_MOUSE,Small integral membrane protein 11
Q9WTZ0,12.72204543,12.68900425,11.17316636,12.64399369,13.37325941,12.80750184,UXT_MOUSE,Protein UXT (Ubiquitously expressed transcript protein)
Q8CHU3,12.72199205,12.06258131,12.90804512,13.54655689,11.55865987,11.70890787,EPN2_MOUSE,Epsin-2 (EPS-15-interacting protein 2) (Intersectin-EH-binding protein 2) (Ibp2)
Q9D7J6,12.72197924,12.15306746,12.59091915,12.20400463,12.44476903,11.22404777,DNSL1_MOUSE,Deoxyribonuclease-1-like 1 (EC 3.1.21.-) (DNase X) (Deoxyribonuclease I-like 1) (DNase I-like 1)
Q8VCB3,12.72141763,12.42923329,11.17668156,15.65794363,12.34832109,12.20525868,GYS2_MOUSE,"Glycogen [starch] synthase, liver (EC 2.4.1.11) (Glycogen synthase 2)"
Q91ZJ0,12.71910642,12.43296463,13.0299946,11.67166932,13.13351633,11.29740352,MUS81_MOUSE,Crossover junction endonuclease MUS81 (EC 3.1.22.-)
Q6NSU3,12.71639722,12.63120207,12.82320107,12.28601064,12.53619135,12.59001154,GL8D1_MOUSE,Glycosyltransferase 8 domain-containing protein 1 (EC 2.4.1.-)
P54279,12.71630075,13.39062577,11.91369667,11.770356,12.65076007,13.20032546,PMS2_MOUSE,Mismatch repair endonuclease PMS2 (EC 3.1.-.-) (DNA mismatch repair protein PMS2) (PMS1 protein homolog 2)
Q9ET22,12.71335211,11.01078132,12.00200626,11.94785066,11.83919985,10.35297034,DPP2_MOUSE,Dipeptidyl peptidase 2 (EC 3.4.14.2) (Dipeptidyl aminopeptidase II) (Dipeptidyl peptidase 7) (Dipeptidyl peptidase II) (DPP II) (Quiescent cell proline dipeptidase)
Q3V209,12.71200029,12.00661296,14.71376239,11.26169202,12.19781076,13.15945669,TMUB2_MOUSE,Transmembrane and ubiquitin-like domain-containing protein 2
Q80TQ2,12.71006165,13.64149861,12.81028443,13.07948812,11.80785801,13.8820125,CYLD_MOUSE,Ubiquitin carboxyl-terminal hydrolase CYLD (EC 3.4.19.12) (Deubiquitinating enzyme CYLD) (Ubiquitin thioesterase CYLD) (Ubiquitin-specific-processing protease CYLD)
Q5U680,12.70838125,13.07777874,12.51699758,12.71431636,13.97499707,12.25094677,SAMC_MOUSE,Mitochondrial S-adenosylmethionine carrier protein (SAM carrier) (Solute carrier family 25 member 26)
Q9CZS3,12.70574901,12.81727405,11.39452622,12.39604431,11.42445183,12.2553709,CEP20_MOUSE,Centrosomal protein 20 (FGFR1OP N-terminal-like protein) (FOP-related protein of 20 kDa) (LisH domain-containing protein FOPNL)
Q8R550,12.70289558,13.09928041,13.22583855,11.32478534,13.02630038,13.09210633,SH3K1_MOUSE,"SH3 domain-containing kinase-binding protein 1 (Regulator of ubiquitous kinase) (Ruk) (SH3-containing, expressed in tumorigenic astrocytes)"
Q9ESJ1,12.70094683,12.85787605,11.30357058,12.94266111,11.83235515,12.86097249,CABL1_MOUSE,CDK5 and ABL1 enzyme substrate 1 (Interactor with CDK3 1) (Ik3-1)
Q9DC63,12.69896289,12.74391505,10.43213014,11.41120377,11.08410414,11.53612386,FBX3_MOUSE,F-box only protein 3
Q8R4C2,12.69510647,13.38932212,12.97849776,13.33698069,12.84569782,13.64736848,RUFY2_MOUSE,RUN and FYVE domain-containing protein 2 (Leucine zipper FYVE-finger protein) (LZ-FYVE)
Q6ZQF0,12.69430347,13.1501598,11.05298756,12.11323753,13.40488876,13.28676855,TOPB1_MOUSE,DNA topoisomerase 2-binding protein 1 (DNA topoisomerase II-beta-binding protein 1) (TopBP1) (DNA topoisomerase II-binding protein 1)
Q9QYK7,12.69053277,12.61596981,11.13144984,11.88689304,12.2517545,13.24644223,RNF11_MOUSE,RING finger protein 11 (NEDD4 WW domain-binding protein 2) (Sid 1669)
Q8K3D3,12.68891086,14.28772681,10.91161698,10.87734423,13.82263058,12.26093245,SWI5_MOUSE,DNA repair protein SWI5 homolog (Protein SAE3 homolog)
Q9D2V5,12.68880324,13.44714782,12.84946375,13.07063251,12.9217331,13.04169337,AAR2_MOUSE,Protein AAR2 homolog (AAR2 splicing factor homolog)
Q0KL02,12.68706288,12.66005831,12.31876309,13.22087406,11.63728148,11.44593998,TRIO_MOUSE,Triple functional domain protein (EC 2.7.11.1)
Q8VHY0,12.68655524,12.58000647,12.85508454,12.25097186,12.00537145,13.87061517,CSPG4_MOUSE,Chondroitin sulfate proteoglycan 4 (Chondroitin sulfate proteoglycan NG2) (Proteoglycan AN2)
Q921R8,12.68461714,12.44052143,11.94188392,12.31440936,12.6504482,11.72752485,S41A3_MOUSE,Solute carrier family 41 member 3
E9Q9Q2,12.68272336,13.259958,13.49292971,12.40144221,12.34514408,13.603974,E9Q9Q2_MOUSE,R3H domain containing 1
Q9D0K0,12.68197407,13.25817734,13.3188111,13.70477904,12.0778872,13.92810194,TBCD7_MOUSE,TBC1 domain family member 7
P23708,12.68137679,13.30345257,13.00148033,13.29279613,13.18108857,12.14803163,NFYA_MOUSE,Nuclear transcription factor Y subunit alpha (CAAT box DNA-binding protein subunit A) (Nuclear transcription factor Y subunit A) (NF-YA)
Q8CBC4,12.6773717,12.40571321,12.96679021,12.70754463,13.33487382,13.13880615,CNST_MOUSE,Consortin
Q6PG16,12.6718042,12.67334883,12.8429376,10.58560105,12.24544872,12.62507638,HJURP_MOUSE,Holliday junction recognition protein (Fetal liver expressing gene 1 protein homolog) (mFleg1)
G5E8K6,12.6712602,11.55196295,11.61513611,11.85791881,13.35033149,11.7717288,MOT6_MOUSE,Monocarboxylate transporter 6 (MCT 6) (Monocarboxylate transporter 5) (MCT 5) (Solute carrier family 16 member 5)
Q80YS6,12.67014502,13.57236864,13.25298025,13.18766755,12.54578535,13.1495709,AFAP1_MOUSE,Actin filament-associated protein 1 (110 kDa actin filament-associated protein) (AFAP-110)
Q3UKU1,12.66959597,12.98434013,11.36661182,12.57446344,12.96108246,13.64582728,ELL2_MOUSE,RNA polymerase II elongation factor ELL2
Q91VU8,12.66863248,14.24611708,12.92366201,12.24546965,10.32521924,13.65585491,PTOV1_MOUSE,Prostate tumor-overexpressed gene 1 protein homolog
Q9CV28,12.66768815,13.21835738,11.35588268,12.17111743,12.47303853,13.21992326,MINY3_MOUSE,Ubiquitin carboxyl-terminal hydrolase MINDY-3 (EC 3.4.19.12) (Deubiquitinating enzyme MINDY-3) (MINDY lysine 48 deubiquitinase 3) (Protein CARP)
Q9CWS1,12.66566013,12.18906163,11.46383597,12.26374058,11.71686925,12.30531793,RN135_MOUSE,E3 ubiquitin-protein ligase RNF135 (EC 2.3.2.27) (RING finger protein 135) (RING-type E3 ubiquitin transferase RNF135)
P37889,12.66501829,13.72004114,12.81093909,13.08643316,13.72783539,13.24037396,FBLN2_MOUSE,Fibulin-2 (FIBL-2)
P55065,12.66476059,13.15245915,13.26615259,13.23592447,12.49941989,12.99601441,PLTP_MOUSE,Phospholipid transfer protein (Lipid transfer protein II)
A2AHR2,12.66308958,11.181073,11.64978609,11.53051815,12.3123583,10.535763,A2AHR2_MOUSE,Acyl-Coenzyme A binding domain containing 4
Q9CQS5,12.6617358,13.25675122,12.67833164,12.72115901,12.23756252,13.63810779,RIOK2_MOUSE,Serine/threonine-protein kinase RIO2 (EC 2.7.11.1) (RIO kinase 2)
Q9CYB0,12.66005385,13.22545449,13.30688764,12.27734233,13.19298163,13.6638138,TRI13_MOUSE,E3 ubiquitin-protein ligase TRIM13 (EC 2.3.2.27) (Putative tumor suppressor RFP2) (RING-type E3 ubiquitin transferase TRIM13) (Ret finger protein 2) (Tripartite motif-containing protein 13)
B2RXR6,12.6588452,13.32015181,12.85567442,13.14394118,12.14529936,10.46686656,ANR44_MOUSE,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B (PP6-ARS-B) (Serine/threonine-protein phosphatase 6 regulatory subunit ARS-B) (Ankyrin repeat domain-containing protein 44)
Q80VK6,12.65570289,13.1595513,12.2686151,12.05192943,12.03363182,12.7489706,ARH38_MOUSE,Rho guanine nucleotide exchange factor 38
Q9WTY1,12.65319216,12.76705264,12.39468508,12.63358333,12.24025469,12.75025686,PDCD7_MOUSE,Programmed cell death protein 7 (ES18)
O55102,12.65244514,13.57591736,12.90957999,13.11829548,11.91018877,12.91869556,BL1S1_MOUSE,Biogenesis of lysosome-related organelles complex 1 subunit 1 (BLOC-1 subunit 1) (GCN5-like protein 1)
P22893,12.65124682,12.64582728,12.72355216,12.91411787,13.32815598,13.61065577,TTP_MOUSE,mRNA decay activator protein ZFP36 (Growth factor-inducible nuclear protein NUP475) (TPA-induced sequence 11) (Tristetraprolin) (Zinc finger protein 36) (Zfp-36)
Q8BL86,12.64871933,11.86029553,12.95380722,12.73629199,12.61378716,12.83031713,MBLC2_MOUSE,Acyl-coenzyme A thioesterase MBLAC2 (Acyl-CoA thioesterase MBLAC2) (EC 3.1.2.2) (Beta-lactamase MBLAC2) (EC 3.5.2.6) (Metallo-beta-lactamase domain-containing protein 2) (Palmitoyl-coenzyme A thioesterase MBLAC2)
O88833,12.64395763,12.83137653,12.50481651,13.24242238,13.49800149,11.61184232,CP4AA_MOUSE,Cytochrome P450 4A10 (CYPIVA10) (Cytochrome P450-LA-omega 1) (Cytochrome P452) (Lauric acid omega-hydroxylase) (Long-chain fatty acid omega-monooxygenase) (EC 1.14.14.80)
Q9D1C3,12.64038278,11.28205169,12.54450809,13.05531803,13.14785679,12.9371531,PREY_MOUSE,"Protein preY, mitochondrial"
Q925P2,12.63566145,11.49976468,11.32641263,13.1221809,12.26131043,12.4979541,CEAM2_MOUSE,Cell adhesion molecule CEACAM2 (Biliary glycoprotein 2) (BGP-2) (Carcinoembryonic antigen-related cell adhesion molecule 2) (CEA-related cell adhesion molecule 2)
Q6PIU9,12.63053334,13.15621267,12.14560741,12.30921201,13.29598412,12.64063358,YJ005_MOUSE,Uncharacterized protein FLJ45252 homolog
Q6RT24,12.62959796,12.99238253,12.25778854,12.1978218,10.77517031,12.88793836,CENPE_MOUSE,Centromere-associated protein E (Centromere protein E) (CENP-E) (Kinesin superfamily protein 10) (KIF10) (Motor domain of KIF10)
Q6DFW0,12.62832022,12.31048214,11.79716703,12.33754386,11.26186197,11.49490557,CI072_MOUSE,Guanine nucleotide exchange factor C9orf72 homolog
Q9Z0I6,12.62793964,11.43636516,12.513772,11.09949199,12.99492439,12.89532156,SLFN2_MOUSE,Schlafen family member 2 (Schlafen-2)
P97465,12.61338352,14.84225703,14.57813089,14.84247803,14.69153089,14.65295138,DOK1_MOUSE,Docking protein 1 (Downstream of tyrosine kinase 1) (p62(dok))
